date,confidence_level,pattern,days_consumption,weeks_coverage,lme_trend_60d,global_trend_60d,diagnostic_notes
2001-02-07,HIGH,ALIGNED,4.300682692307693,,-4.652972300031122,,Signals aligned - high confidence
2001-02-08,HIGH,ALIGNED,4.289451923076924,,-4.63483146067416,,Signals aligned - high confidence
2001-02-09,HIGH,ALIGNED,4.270500000000001,,-4.751467710371815,,Signals aligned - high confidence
2001-02-12,HIGH,ALIGNED,4.252951923076924,,-4.882260596546306,,Signals aligned - high confidence
2001-02-13,HIGH,ALIGNED,4.259620192307693,,-4.0856646119804,,Signals aligned - high confidence
2001-02-14,HIGH,ALIGNED,4.24066826923077,,-4.1336083782926085,,Signals aligned - high confidence
2001-02-15,HIGH,ALIGNED,4.265586538461539,,-3.5013894402540657,,Signals aligned - high confidence
2001-02-16,HIGH,ALIGNED,4.265586538461539,,-3.4400572018749465,,Signals aligned - high confidence
2001-02-19,HIGH,ALIGNED,4.258216346153847,,-3.599237247735576,,Signals aligned - high confidence
2001-02-20,HIGH,ALIGNED,4.252250000000001,,-3.795458154676834,,Signals aligned - high confidence
2001-02-21,HIGH,ALIGNED,4.090807692307693,,-7.344992050874399,,Signals aligned - high confidence
2001-02-22,HIGH,ALIGNED,3.9879759615384622,,-9.139612985766831,,Signals aligned - high confidence
2001-02-23,HIGH,ALIGNED,3.9837644230769236,,-9.560991156083176,,Signals aligned - high confidence
2001-02-26,HIGH,ALIGNED,3.9728846153846162,,-8.094503531704145,,Signals aligned - high confidence
2001-02-27,HIGH,ALIGNED,3.972182692307693,,-7.8938802083333375,,Signals aligned - high confidence
2001-02-28,HIGH,ALIGNED,3.960951923076924,,-8.049535603715174,,Signals aligned - high confidence
2001-03-01,HIGH,ALIGNED,3.932173076923078,,-8.665525393331707,,Signals aligned - high confidence
2001-03-02,HIGH,ALIGNED,3.9184855769230778,,-7.917525773195877,,Signals aligned - high confidence
2001-03-05,HIGH,ALIGNED,3.865139423076924,,-8.194398132710901,,Signals aligned - high confidence
2001-03-06,HIGH,ALIGNED,3.886197115384616,,-7.027707808564232,,Signals aligned - high confidence
2001-03-07,HIGH,ALIGNED,3.8812836538461544,,-7.043792552744388,,Signals aligned - high confidence
2001-03-08,HIGH,ALIGNED,4.307,,4.584966763252085,,Signals aligned - high confidence
2001-03-09,HIGH,ALIGNED,4.672701923076924,,13.931199726168074,,Signals aligned - high confidence
2001-03-12,HIGH,ALIGNED,4.780447115384616,,14.423723118279575,,Signals aligned - high confidence
2001-03-13,HIGH,ALIGNED,4.880120192307693,,15.576427562131157,,Signals aligned - high confidence
2001-03-14,HIGH,ALIGNED,4.894860576923078,,14.960435212660727,,Signals aligned - high confidence
2001-03-15,HIGH,ALIGNED,4.915567307692308,,13.79590510237243,,Signals aligned - high confidence
2001-03-16,HIGH,ALIGNED,5.033841346153847,,14.835868694955966,,Signals aligned - high confidence
2001-03-19,HIGH,ALIGNED,5.228625000000001,,19.279423538831075,,Signals aligned - high confidence
2001-03-20,HIGH,ALIGNED,5.2331875000000005,,19.383506805444362,,Signals aligned - high confidence
2001-03-21,HIGH,ALIGNED,5.245120192307693,,17.013780144065137,,Signals aligned - high confidence
2001-03-22,HIGH,ALIGNED,5.25810576923077,,17.340225563909772,,Signals aligned - high confidence
2001-03-23,HIGH,ALIGNED,5.275653846153847,,16.63563004345128,,Signals aligned - high confidence
2001-03-26,HIGH,ALIGNED,5.2654759615384625,,16.410614525139657,,Signals aligned - high confidence
2001-03-27,HIGH,ALIGNED,5.252139423076924,,15.586622383563764,,Signals aligned - high confidence
2001-03-28,HIGH,ALIGNED,5.328298076923078,,17.136023454980332,,Signals aligned - high confidence
2001-03-29,HIGH,ALIGNED,5.326192307692309,,16.90932901933595,,Signals aligned - high confidence
2001-03-30,HIGH,ALIGNED,5.372870192307693,,16.880439761795696,,Signals aligned - high confidence
2001-04-02,HIGH,ALIGNED,5.398139423076924,,17.925323928544046,,Signals aligned - high confidence
2001-04-03,HIGH,ALIGNED,5.440956730769232,,19.16218293620293,,Signals aligned - high confidence
2001-04-04,HIGH,ALIGNED,5.3974375000000006,,17.12871287128712,,Signals aligned - high confidence
2001-04-05,HIGH,ALIGNED,5.4599086538461545,,18.457321251808413,,Signals aligned - high confidence
2001-04-06,HIGH,ALIGNED,5.476754807692308,,21.015897634742142,,Signals aligned - high confidence
2001-04-09,HIGH,ALIGNED,5.512552884615386,,22.970328035700316,,Signals aligned - high confidence
2001-04-10,HIGH,ALIGNED,5.642057692307693,,26.512945620524132,,Signals aligned - high confidence
2001-04-11,HIGH,ALIGNED,5.734711538461539,,28.590540646887554,,Signals aligned - high confidence
2001-04-12,HIGH,ALIGNED,5.808413461538462,,30.561691385295052,,Signals aligned - high confidence
2001-04-13,HIGH,ALIGNED,5.808413461538462,,30.768015170670047,,Signals aligned - high confidence
2001-04-16,HIGH,ALIGNED,5.808413461538462,,30.788683420262373,,Signals aligned - high confidence
2001-04-17,HIGH,ALIGNED,5.816134615384616,,30.61160151324085,,Signals aligned - high confidence
2001-04-18,HIGH,ALIGNED,5.819995192307693,,32.072316024211524,,Signals aligned - high confidence
2001-04-19,HIGH,ALIGNED,5.868778846153847,,32.94641437430435,,Signals aligned - high confidence
2001-04-20,HIGH,ALIGNED,5.9354615384615395,,34.87518940904379,,Signals aligned - high confidence
2001-04-23,HIGH,ALIGNED,5.938971153846155,,35.19213869137972,,Signals aligned - high confidence
2001-04-24,HIGH,ALIGNED,5.96283653846154,,36.411079887595335,,Signals aligned - high confidence
2001-04-25,HIGH,ALIGNED,5.960379807692309,,36.56320360244452,,Signals aligned - high confidence
2001-04-26,HIGH,ALIGNED,5.981788461538462,,36.734857601283586,,Signals aligned - high confidence
2001-04-27,HIGH,ALIGNED,6.009865384615385,,38.93711967545639,,Signals aligned - high confidence
2001-04-30,HIGH,ALIGNED,5.991615384615386,,37.27886780315215,,Signals aligned - high confidence
2001-05-01,HIGH,ALIGNED,5.978980769230771,,36.9893856545513,,Signals aligned - high confidence
2001-05-02,HIGH,ALIGNED,6.028817307692309,,40.18279745389262,,Signals aligned - high confidence
2001-05-03,HIGH,ALIGNED,6.048822115384617,,41.01620029455082,,Signals aligned - high confidence
2001-05-04,HIGH,ALIGNED,6.008812500000001,,40.70512820512822,,Signals aligned - high confidence
2001-05-07,HIGH,ALIGNED,6.008812500000001,,41.28569070803763,,Signals aligned - high confidence
2001-05-08,HIGH,ALIGNED,6.028466346153847,,41.52591249897009,,Signals aligned - high confidence
2001-05-09,HIGH,ALIGNED,6.018288461538463,,41.91839774890342,,Signals aligned - high confidence
2001-05-10,HIGH,ALIGNED,6.000389423076924,,40.669738357742304,,Signals aligned - high confidence
2001-05-11,HIGH,ALIGNED,5.944235576923078,,39.35329932532498,,Signals aligned - high confidence
2001-05-14,HIGH,ALIGNED,5.9435336538461545,,39.57801038490067,,Signals aligned - high confidence
2001-05-15,HIGH,ALIGNED,5.946692307692309,,39.8481346979201,,Signals aligned - high confidence
2001-05-16,HIGH,ALIGNED,5.917211538461539,,44.64653397391902,,Signals aligned - high confidence
2001-05-17,HIGH,ALIGNED,5.913000000000001,,48.270703159376914,,Signals aligned - high confidence
2001-05-18,HIGH,ALIGNED,5.913701923076924,,48.44507091886177,,Signals aligned - high confidence
2001-05-21,HIGH,ALIGNED,5.918615384615386,,48.975265017667844,,Signals aligned - high confidence
2001-05-22,HIGH,ALIGNED,5.922826923076924,,49.10761618660542,,Signals aligned - high confidence
2001-05-23,HIGH,ALIGNED,5.9203701923076935,,49.46836788942053,,Signals aligned - high confidence
2001-05-24,HIGH,ALIGNED,5.871235576923078,,49.312745448054265,,Signals aligned - high confidence
2001-05-25,HIGH,ALIGNED,5.871235576923078,,49.83430362740708,,Signals aligned - high confidence
2001-05-28,HIGH,ALIGNED,5.871235576923078,,51.902297285026776,,Signals aligned - high confidence
2001-05-29,HIGH,ALIGNED,5.881062500000001,,51.33206899665854,,Signals aligned - high confidence
2001-05-30,HIGH,ALIGNED,5.879658653846155,,51.48747626367665,,Signals aligned - high confidence
2001-05-31,HIGH,ALIGNED,5.876850961538462,,36.44882659713169,,Signals aligned - high confidence
2001-06-01,HIGH,ALIGNED,5.877552884615386,,25.78488808772721,,Signals aligned - high confidence
2001-06-04,HIGH,ALIGNED,5.858250000000001,,22.54606857058954,,Signals aligned - high confidence
2001-06-05,HIGH,ALIGNED,5.841052884615386,,19.690758719884926,,Signals aligned - high confidence
2001-06-06,HIGH,ALIGNED,5.852634615384616,,19.56693195669319,,Signals aligned - high confidence
2001-06-07,HIGH,ALIGNED,5.850528846153847,,19.020419820077116,,Signals aligned - high confidence
2001-06-08,HIGH,ALIGNED,5.815081730769232,,15.519765739385072,,Signals aligned - high confidence
2001-06-11,HIGH,ALIGNED,5.814028846153847,,11.196133709222721,,Signals aligned - high confidence
2001-06-12,HIGH,ALIGNED,5.794375000000001,,10.723626852659107,,Signals aligned - high confidence
2001-06-13,HIGH,ALIGNED,5.777528846153847,,10.150552024088322,,Signals aligned - high confidence
2001-06-14,HIGH,ALIGNED,5.776125000000001,,9.851822186623949,,Signals aligned - high confidence
2001-06-15,HIGH,ALIGNED,5.731552884615386,,8.641564662054279,,Signals aligned - high confidence
2001-06-18,HIGH,ALIGNED,5.73014903846154,,8.824901686329412,,Signals aligned - high confidence
2001-06-19,HIGH,ALIGNED,5.805254807692309,,10.531239558970928,,Signals aligned - high confidence
2001-06-20,HIGH,ALIGNED,5.795778846153847,,8.773547622184164,,Signals aligned - high confidence
2001-06-21,HIGH,ALIGNED,5.829822115384617,,9.455719557195575,,Signals aligned - high confidence
2001-06-22,HIGH,ALIGNED,5.843158653846155,,8.75302109870011,,Signals aligned - high confidence
2001-06-25,HIGH,ALIGNED,5.865269230769232,,8.653533580391382,,Signals aligned - high confidence
2001-06-26,HIGH,ALIGNED,5.977225961538463,,9.85615687286332,,Signals aligned - high confidence
2001-06-27,HIGH,ALIGNED,6.017937500000001,,11.496196111580726,,Signals aligned - high confidence
2001-06-28,HIGH,ALIGNED,6.127788461538462,,12.232435559555178,,Signals aligned - high confidence
2001-06-29,HIGH,ALIGNED,6.279403846153847,,14.655559115668048,,Signals aligned - high confidence
2001-07-02,HIGH,ALIGNED,6.434879807692309,,16.731393646145023,,Signals aligned - high confidence
2001-07-03,HIGH,ALIGNED,6.572456730769232,,16.49042050261258,,Signals aligned - high confidence
2001-07-04,HIGH,ALIGNED,6.770048076923078,,18.05385556915544,,Signals aligned - high confidence
2001-07-05,HIGH,ALIGNED,6.938509615384617,,19.456193353474326,,Signals aligned - high confidence
2001-07-06,HIGH,ALIGNED,7.0227403846153855,,20.90634441087613,,Signals aligned - high confidence
2001-07-09,HIGH,ALIGNED,7.123817307692309,,22.646525679758312,,Signals aligned - high confidence
2001-07-10,HIGH,ALIGNED,7.182778846153847,,23.49746560463433,,Signals aligned - high confidence
2001-07-11,HIGH,ALIGNED,7.381423076923078,,26.828679973466805,,Signals aligned - high confidence
2001-07-12,HIGH,ALIGNED,7.5688365384615395,,28.967826814974295,,Signals aligned - high confidence
2001-07-13,HIGH,ALIGNED,7.682548076923078,,29.43472090823085,,Signals aligned - high confidence
2001-07-16,HIGH,ALIGNED,7.894177884615386,,32.92164046802979,,Signals aligned - high confidence
2001-07-17,HIGH,ALIGNED,8.469052884615387,,42.03060623896408,,Signals aligned - high confidence
2001-07-18,HIGH,ALIGNED,8.719639423076925,,46.29335217570512,,Signals aligned - high confidence
2001-07-19,HIGH,ALIGNED,9.039365384615387,,51.11476179300634,,Signals aligned - high confidence
2001-07-20,HIGH,ALIGNED,9.080427884615386,,51.09203457136182,,Signals aligned - high confidence
2001-07-23,HIGH,ALIGNED,9.032697115384616,,50.75562324273663,,Signals aligned - high confidence
2001-07-24,HIGH,ALIGNED,9.017254807692309,,50.81591922986617,,Signals aligned - high confidence
2001-07-25,HIGH,ALIGNED,9.064634615384618,,50.355105367330296,,Signals aligned - high confidence
2001-07-26,HIGH,ALIGNED,9.100783653846156,,50.45546852335363,,Signals aligned - high confidence
2001-07-27,HIGH,ALIGNED,9.096221153846155,,51.38134454763157,,Signals aligned - high confidence
2001-07-30,HIGH,ALIGNED,9.087798076923079,,51.24116581975351,,Signals aligned - high confidence
2001-07-31,HIGH,ALIGNED,9.096221153846155,,50.887815101589325,,Signals aligned - high confidence
2001-08-01,HIGH,ALIGNED,9.105697115384617,,51.300443200373216,,Signals aligned - high confidence
2001-08-02,HIGH,ALIGNED,9.134125000000001,,52.225536643855655,,Signals aligned - high confidence
2001-08-03,HIGH,ALIGNED,9.136932692307694,,53.710810651236926,,Signals aligned - high confidence
2001-08-06,HIGH,ALIGNED,9.062528846153848,,52.477118393858866,,Signals aligned - high confidence
2001-08-07,HIGH,ALIGNED,9.089552884615387,,52.850566572237966,,Signals aligned - high confidence
2001-08-08,HIGH,ALIGNED,9.026028846153848,,52.53855278766311,,Signals aligned - high confidence
2001-08-09,HIGH,ALIGNED,9.078322115384617,,53.531576448243115,,Signals aligned - high confidence
2001-08-10,HIGH,ALIGNED,9.079725961538463,,53.53709198813057,,Signals aligned - high confidence
2001-08-13,HIGH,ALIGNED,9.146408653846155,,54.53629032258065,,Signals aligned - high confidence
2001-08-14,HIGH,ALIGNED,9.080778846153848,,53.3183218772221,,Signals aligned - high confidence
2001-08-15,HIGH,ALIGNED,9.01514903846154,,52.27340091291719,,Signals aligned - high confidence
2001-08-16,HIGH,ALIGNED,9.02673076923077,,53.74499372347421,,Signals aligned - high confidence
2001-08-17,HIGH,ALIGNED,9.068846153846156,,54.46231095702074,,Signals aligned - high confidence
2001-08-20,HIGH,ALIGNED,9.075163461538462,,54.56990854205272,,Signals aligned - high confidence
2001-08-21,HIGH,ALIGNED,9.073057692307694,,54.27582502834636,,Signals aligned - high confidence
2001-08-22,HIGH,ALIGNED,9.092009615384617,,54.63499074792575,,Signals aligned - high confidence
2001-08-23,HIGH,ALIGNED,9.079375000000002,,54.49387876978202,,Signals aligned - high confidence
2001-08-24,HIGH,ALIGNED,9.115875,,55.096435182420734,,Signals aligned - high confidence
2001-08-27,HIGH,ALIGNED,9.115875,,55.60747663551402,,Signals aligned - high confidence
2001-08-28,HIGH,ALIGNED,9.087096153846156,,55.572913537222846,,Signals aligned - high confidence
2001-08-29,HIGH,ALIGNED,9.014447115384616,,54.023746701846974,,Signals aligned - high confidence
2001-08-30,HIGH,ALIGNED,9.010235576923078,,54.00719856028795,,Signals aligned - high confidence
2001-08-31,HIGH,ALIGNED,9.01058653846154,,54.952018830345814,,Signals aligned - high confidence
2001-09-03,HIGH,ALIGNED,8.999004807692309,,54.7808764940239,,Signals aligned - high confidence
2001-09-04,HIGH,ALIGNED,8.94671153846154,,54.403391883706846,,Signals aligned - high confidence
2001-09-05,HIGH,ALIGNED,9.04498076923077,,56.554489126473094,,Signals aligned - high confidence
2001-09-06,HIGH,ALIGNED,9.041822115384617,,56.53785393121886,,Signals aligned - high confidence
2001-09-07,HIGH,ALIGNED,9.09481730769231,,58.67981140162881,,Signals aligned - high confidence
2001-09-10,HIGH,ALIGNED,9.086043269230771,,58.5655662399706,,Signals aligned - high confidence
2001-09-11,HIGH,ALIGNED,9.068846153846156,,56.21788283658786,,Signals aligned - high confidence
2001-09-12,HIGH,ALIGNED,9.034802884615386,,55.885914981228055,,Signals aligned - high confidence
2001-09-13,HIGH,ALIGNED,9.107802884615387,,56.22780085485522,,Signals aligned - high confidence
2001-09-14,HIGH,ALIGNED,9.127456730769232,,56.20758003483692,,Signals aligned - high confidence
2001-09-17,HIGH,ALIGNED,9.115875,,55.421254188606994,,Signals aligned - high confidence
2001-09-18,HIGH,ALIGNED,9.212740384615387,,54.13070283600494,,Signals aligned - high confidence
2001-09-19,HIGH,ALIGNED,9.342596153846156,,55.245815594564654,,Signals aligned - high confidence
2001-09-20,HIGH,ALIGNED,9.419807692307694,,53.72279495990837,,Signals aligned - high confidence
2001-09-21,HIGH,ALIGNED,9.454201923076925,,50.55890900961324,,Signals aligned - high confidence
2001-09-24,HIGH,ALIGNED,9.49421153846154,,47.54295064085083,,Signals aligned - high confidence
2001-09-25,HIGH,ALIGNED,9.618802884615386,,46.350189565867474,,Signals aligned - high confidence
2001-09-26,HIGH,ALIGNED,9.873600961538463,,45.8424053913945,,Signals aligned - high confidence
2001-09-27,HIGH,ALIGNED,9.922033653846155,,42.99949418310571,,Signals aligned - high confidence
2001-09-28,HIGH,ALIGNED,9.972572115384617,,42.0039980009995,,Signals aligned - high confidence
2001-10-01,HIGH,ALIGNED,9.919225961538464,,39.2403192432752,,Signals aligned - high confidence
2001-10-02,HIGH,ALIGNED,9.91150480769231,,37.98983680250172,,Signals aligned - high confidence
2001-10-03,HIGH,ALIGNED,9.995033653846155,,35.40794979079498,,Signals aligned - high confidence
2001-10-04,HIGH,ALIGNED,9.960288461538463,,31.59603078920523,,Signals aligned - high confidence
2001-10-05,HIGH,ALIGNED,9.947653846153848,,29.483782549109172,,Signals aligned - high confidence
2001-10-08,HIGH,ALIGNED,9.969413461538464,,26.288178544436036,,Signals aligned - high confidence
2001-10-09,HIGH,ALIGNED,9.916769230769232,,17.094194190046007,,Signals aligned - high confidence
2001-10-10,HIGH,ALIGNED,9.926947115384618,,13.845844234252368,,Signals aligned - high confidence
2001-10-11,HIGH,ALIGNED,9.990822115384617,,10.525702748874055,,Signals aligned - high confidence
2001-10-12,HIGH,ALIGNED,9.985908653846156,,9.971785258763965,,Signals aligned - high confidence
2001-10-15,HIGH,ALIGNED,9.936423076923079,,10.005051093756068,,Signals aligned - high confidence
2001-10-16,HIGH,ALIGNED,9.973975961538462,,10.60989374537813,,Signals aligned - high confidence
2001-10-17,HIGH,ALIGNED,10.043115384615387,,10.794486603685915,,Signals aligned - high confidence
2001-10-18,HIGH,ALIGNED,10.024163461538464,,10.146157109251487,,Signals aligned - high confidence
2001-10-19,HIGH,ALIGNED,9.990471153846155,,9.831005478817811,,Signals aligned - high confidence
2001-10-22,HIGH,ALIGNED,9.982750000000001,,9.847841198733299,,Signals aligned - high confidence
2001-10-23,HIGH,ALIGNED,9.984504807692309,,9.765413997993665,,Signals aligned - high confidence
2001-10-24,HIGH,ALIGNED,10.070139423076926,,10.591636153401417,,Signals aligned - high confidence
2001-10-25,HIGH,ALIGNED,10.068033653846156,,10.224390993621757,,Signals aligned - high confidence
